modo;vertices;aristas;duracion;densidad
basico;41;820;348480;1
basico;41;820;345312;1
basico;41;820;346812;1
basico;41;820;343772;1
basico;41;820;344172;1
basico;42;861;442472;1
basico;42;861;379596;1
basico;42;861;370120;1
basico;42;861;369872;1
basico;42;861;370504;1
basico;42;861;369568;1
basico;42;861;371180;1
basico;42;861;368972;1
basico;42;861;370160;1
basico;42;861;369948;1
basico;42;861;371544;1
basico;43;903;388328;1
basico;43;903;388856;1
basico;43;903;501716;1
basico;43;903;397256;1
basico;43;903;389876;1
basico;43;903;387192;1
basico;43;903;386420;1
basico;43;903;389204;1
basico;43;903;387248;1
basico;43;903;388268;1
basico;43;903;387748;1
basico;44;946;391548;1
basico;44;946;393732;1
basico;44;946;392656;1
basico;44;946;437444;1
basico;44;946;392620;1
basico;44;946;394272;1
basico;44;946;392460;1
basico;44;946;395104;1
basico;44;946;393784;1
basico;44;946;391300;1
basico;44;946;395852;1
basico;45;990;448760;1
basico;45;990;414068;1
basico;45;990;491612;1
basico;45;990;412384;1
basico;45;990;410268;1
basico;45;990;410072;1
basico;45;990;541280;1
basico;45;990;436948;1
basico;45;990;411716;1
basico;45;990;410268;1
basico;45;990;412152;1
basico;46;1035;429728;1
basico;46;1035;430916;1
basico;46;1035;440100;1
basico;46;1035;430652;1
basico;46;1035;428424;1
basico;46;1035;431684;1
basico;46;1035;430800;1
basico;46;1035;430512;1
basico;46;1035;428360;1
basico;46;1035;428192;1
basico;46;1035;427900;1
basico;47;1081;446060;1
basico;47;1081;445776;1
basico;47;1081;512768;1
basico;47;1081;445072;1
basico;47;1081;442744;1
basico;47;1081;444276;1
basico;47;1081;452628;1
basico;47;1081;470056;1
basico;47;1081;442228;1
basico;47;1081;442660;1
basico;47;1081;441376;1
basico;48;1128;466508;1
basico;48;1128;465884;1
basico;48;1128;581660;1
basico;48;1128;467376;1
basico;48;1128;466132;1
basico;48;1128;465636;1
basico;48;1128;465372;1
basico;48;1128;466564;1
basico;48;1128;465644;1
basico;48;1128;464956;1
basico;48;1128;466356;1
basico;49;1176;488668;1
basico;49;1176;487644;1
basico;49;1176;492256;1
basico;49;1176;484888;1
basico;49;1176;484884;1
basico;49;1176;482740;1
basico;49;1176;489444;1
basico;49;1176;486972;1
basico;49;1176;485660;1
basico;49;1176;483376;1
basico;49;1176;487924;1
basico;50;1225;498104;1
basico;50;1225;504224;1
basico;50;1225;496400;1
basico;50;1225;495072;1
basico;50;1225;496868;1
basico;50;1225;495892;1
basico;50;1225;496080;1
basico;50;1225;496644;1
basico;50;1225;497052;1
basico;50;1225;497324;1
basico;50;1225;496592;1
basico;51;1275;525948;1
basico;51;1275;522868;1
basico;51;1275;526836;1
basico;51;1275;527064;1
basico;51;1275;528304;1
basico;51;1275;525076;1
basico;51;1275;540700;1
basico;51;1275;527452;1
basico;51;1275;522400;1
basico;51;1275;523904;1
basico;51;1275;527968;1
basico;52;1326;547384;1
basico;52;1326;720060;1
basico;52;1326;545456;1
basico;52;1326;547104;1
basico;52;1326;545956;1
basico;52;1326;545832;1
basico;52;1326;545232;1
basico;52;1326;544908;1
basico;52;1326;544872;1
basico;52;1326;544248;1
basico;52;1326;604576;1
basico;53;1378;549012;1
basico;53;1378;549084;1
basico;53;1378;547204;1
basico;53;1378;548396;1
basico;53;1378;549840;1
basico;53;1378;547512;1
basico;53;1378;590944;1
basico;53;1378;547192;1
basico;53;1378;550204;1
basico;53;1378;545848;1
basico;53;1378;548256;1
basico;54;1431;578240;1
basico;54;1431;605928;1
basico;54;1431;579056;1
basico;54;1431;577844;1
basico;54;1431;578528;1
