modo;vertices;aristas;duracion;densidad
basico;10;0;118996;0.599839526582
basico;10;0;95648;0.599839526582
basico;10;0;95296;0.599839526582
basico;10;0;93640;0.599839526582
basico;10;0;179088;0.599839526582
basico;10;0;97708;0.599839526582
basico;10;0;92576;0.599839526582
basico;10;0;93636;0.599839526582
basico;10;0;113728;0.599839526582
basico;10;0;95672;0.599839526582
basico;10;0;96368;0.599839526582
basico;10;1;;0.0811409753322
basico;10;1;;0.0811409753322
basico;10;1;;0.0811409753322
basico;10;1;;0.0811409753322
basico;10;1;;0.0811409753322
basico;10;1;;0.0811409753322
basico;10;1;;0.0811409753322
basico;10;1;;0.0811409753322
basico;10;1;;0.0811409753322
basico;10;1;;0.0811409753322
basico;10;1;;0.0811409753322
basico;10;2;96628;0.973809411142
basico;10;2;97676;0.973809411142
basico;10;2;97268;0.973809411142
basico;10;2;121540;0.973809411142
basico;10;2;99168;0.973809411142
basico;10;2;96420;0.973809411142
basico;10;2;94648;0.973809411142
basico;10;2;95756;0.973809411142
basico;10;2;95272;0.973809411142
basico;10;2;92080;0.973809411142
basico;10;2;108900;0.973809411142
basico;10;3;96448;0.626221055052
basico;10;3;97616;0.626221055052
basico;10;3;95208;0.626221055052
basico;10;3;91080;0.626221055052
basico;10;3;94264;0.626221055052
basico;10;3;92400;0.626221055052
basico;10;3;89920;0.626221055052
basico;10;3;92712;0.626221055052
basico;10;3;96452;0.626221055052
basico;10;3;115288;0.626221055052
basico;10;3;99012;0.626221055052
basico;10;4;95076;0.206285675569
basico;10;4;97228;0.206285675569
basico;10;4;95588;0.206285675569
basico;10;4;97368;0.206285675569
basico;10;4;96252;0.206285675569
basico;10;4;93776;0.206285675569
basico;10;4;97344;0.206285675569
basico;10;4;94620;0.206285675569
basico;10;4;124676;0.206285675569
basico;10;4;92616;0.206285675569
basico;10;4;91996;0.206285675569
basico;10;5;94712;0.482244266801
basico;10;5;97072;0.482244266801
basico;10;5;97196;0.482244266801
basico;10;5;95532;0.482244266801
basico;10;5;95712;0.482244266801
basico;10;5;93044;0.482244266801
basico;10;5;97836;0.482244266801
basico;10;5;135452;0.482244266801
basico;10;5;92564;0.482244266801
basico;10;5;92892;0.482244266801
basico;10;5;97068;0.482244266801
basico;10;6;92180;0.291556294832
basico;10;6;92432;0.291556294832
basico;10;6;93464;0.291556294832
basico;10;6;92636;0.291556294832
basico;10;6;124840;0.291556294832
basico;10;6;122336;0.291556294832
basico;10;6;93692;0.291556294832
basico;10;6;91556;0.291556294832
basico;10;6;93260;0.291556294832
basico;10;6;89308;0.291556294832
basico;10;6;96516;0.291556294832
basico;10;7;93200;0.869720977373
basico;10;7;94708;0.869720977373
basico;10;7;95064;0.869720977373
basico;10;7;95512;0.869720977373
basico;10;7;113340;0.869720977373
basico;10;7;98344;0.869720977373
basico;10;7;93356;0.869720977373
basico;10;7;94244;0.869720977373
basico;10;7;95656;0.869720977373
basico;10;7;120316;0.869720977373
basico;10;7;94260;0.869720977373
basico;10;8;93948;0.529277372112
basico;10;8;93216;0.529277372112
basico;10;8;92204;0.529277372112
basico;10;8;95884;0.529277372112
basico;10;8;96568;0.529277372112
basico;10;8;92164;0.529277372112
basico;10;8;90960;0.529277372112
basico;10;8;95524;0.529277372112
basico;10;8;95192;0.529277372112
basico;10;8;94420;0.529277372112
basico;10;8;95592;0.529277372112
basico;10;9;94452;0.399465715162
basico;10;9;124716;0.399465715162
basico;10;9;117784;0.399465715162
basico;10;9;94064;0.399465715162
basico;10;9;92480;0.399465715162
basico;10;9;106416;0.399465715162
basico;10;9;142828;0.399465715162
basico;10;9;95644;0.399465715162
basico;10;9;95028;0.399465715162
basico;10;9;93392;0.399465715162
basico;10;9;94676;0.399465715162
basico;10;10;94404;0.895724015397
basico;10;10;144876;0.895724015397
basico;10;10;95824;0.895724015397
basico;10;10;95900;0.895724015397
basico;10;10;94292;0.895724015397
basico;10;10;93796;0.895724015397
basico;10;10;94300;0.895724015397
basico;10;10;94364;0.895724015397
basico;10;10;143996;0.895724015397
basico;10;10;95592;0.895724015397
basico;10;10;94592;0.895724015397
basico;10;11;96432;0.641809938831
basico;10;11;96368;0.641809938831
basico;10;11;93652;0.641809938831
basico;10;11;115956;0.641809938831
basico;10;11;103328;0.641809938831
basico;10;11;95960;0.641809938831
basico;10;11;90132;0.641809938831
basico;10;11;94060;0.641809938831
basico;10;11;94708;0.641809938831
basico;10;11;127208;0.641809938831
basico;10;11;93328;0.641809938831
basico;10;12;;0.143935904847
basico;10;12;;0.143935904847
basico;10;12;;0.143935904847
basico;10;12;;0.143935904847
basico;10;12;;0.143935904847
basico;10;12;;0.143935904847
basico;10;12;;0.143935904847
basico;10;12;;0.143935904847
basico;10;12;;0.143935904847
basico;10;12;;0.143935904847
basico;10;12;;0.143935904847
basico;10;13;94068;0.405897407546
basico;10;13;96356;0.405897407546
basico;10;13;90960;0.405897407546
basico;10;13;92856;0.405897407546
basico;10;13;94868;0.405897407546
basico;10;13;94280;0.405897407546
basico;10;13;92584;0.405897407546
basico;10;13;97652;0.405897407546
basico;10;13;122800;0.405897407546
basico;10;13;95352;0.405897407546
basico;10;13;117644;0.405897407546
basico;10;14;93648;0.987317115011
basico;10;14;94860;0.987317115011
basico;10;14;92140;0.987317115011
basico;10;14;98276;0.987317115011
basico;10;14;92352;0.987317115011
basico;10;14;90460;0.987317115011
basico;10;14;92428;0.987317115011
basico;10;14;94040;0.987317115011
basico;10;14;127696;0.987317115011
basico;10;14;94988;0.987317115011
basico;10;14;93832;0.987317115011
basico;10;15;93736;0.629412088619
basico;10;15;91712;0.629412088619
basico;10;15;93884;0.629412088619
basico;10;15;93932;0.629412088619
basico;10;15;93660;0.629412088619
basico;10;15;93676;0.629412088619
basico;10;15;93084;0.629412088619
basico;10;15;110464;0.629412088619
basico;10;15;95320;0.629412088619
basico;10;15;95768;0.629412088619
basico;10;15;92544;0.629412088619
basico;10;16;91872;0.963667339159
basico;10;16;94308;0.963667339159
basico;10;16;94908;0.963667339159
basico;10;16;93996;0.963667339159
basico;10;16;93020;0.963667339159
basico;10;16;92976;0.963667339159
basico;10;16;134212;0.963667339159
basico;10;16;94548;0.963667339159
basico;10;16;95312;0.963667339159
basico;10;16;93672;0.963667339159
basico;10;16;93052;0.963667339159
basico;10;17;95176;0.90412879508
basico;10;17;95388;0.90412879508
basico;10;17;95780;0.90412879508
basico;10;17;93828;0.90412879508
basico;10;17;95228;0.90412879508
basico;10;17;98740;0.90412879508
basico;10;17;97376;0.90412879508
basico;10;17;94804;0.90412879508
basico;10;17;91792;0.90412879508
basico;10;17;96896;0.90412879508
basico;10;17;94632;0.90412879508
basico;10;18;96316;0.43050365291
basico;10;18;94452;0.43050365291
basico;10;18;94804;0.43050365291
basico;10;18;92620;0.43050365291
basico;10;18;107556;0.43050365291
basico;10;18;93416;0.43050365291
basico;10;18;94920;0.43050365291
basico;10;18;91700;0.43050365291
basico;10;18;95272;0.43050365291
basico;10;18;90068;0.43050365291
basico;10;18;92880;0.43050365291
basico;10;19;92800;0.277124463387
basico;10;19;114024;0.277124463387
basico;10;19;93208;0.277124463387
basico;10;19;93848;0.277124463387
basico;10;19;91392;0.277124463387
basico;10;19;90916;0.277124463387
basico;10;19;94848;0.277124463387
basico;10;19;91336;0.277124463387
basico;10;19;89788;0.277124463387
basico;10;19;92144;0.277124463387
basico;10;19;92948;0.277124463387
basico;10;20;94620;0.904610729425
basico;10;20;116884;0.904610729425
basico;10;20;125716;0.904610729425
basico;10;20;93432;0.904610729425
basico;10;20;93472;0.904610729425
basico;10;20;94288;0.904610729425
basico;10;20;94260;0.904610729425
basico;10;20;91952;0.904610729425
basico;10;20;93304;0.904610729425
basico;10;20;95120;0.904610729425
basico;10;20;93780;0.904610729425
basico;11;0;134604;0.486300645894
basico;11;0;101888;0.486300645894
basico;11;0;99656;0.486300645894
basico;11;0;97444;0.486300645894
basico;11;0;116388;0.486300645894
basico;11;0;100344;0.486300645894
basico;11;0;100124;0.486300645894
basico;11;0;104080;0.486300645894
basico;11;0;103104;0.486300645894
basico;11;0;105168;0.486300645894
basico;11;0;105460;0.486300645894
basico;11;1;;0.140555820708
basico;11;1;;0.140555820708
basico;11;1;;0.140555820708
basico;11;1;;0.140555820708
basico;11;1;;0.140555820708
basico;11;1;;0.140555820708
basico;11;1;;0.140555820708
basico;11;1;;0.140555820708
basico;11;1;;0.140555820708
basico;11;1;;0.140555820708
basico;11;1;;0.140555820708
basico;11;2;106316;0.817651910318
basico;11;2;109064;0.817651910318
basico;11;2;103372;0.817651910318
basico;11;2;108012;0.817651910318
basico;11;2;103240;0.817651910318
basico;11;2;105952;0.817651910318
basico;11;2;104044;0.817651910318
basico;11;2;103052;0.817651910318
basico;11;2;103976;0.817651910318
basico;11;2;105296;0.817651910318
basico;11;2;107244;0.817651910318
basico;11;3;107216;0.293304478842
basico;11;3;102500;0.293304478842
basico;11;3;103240;0.293304478842
basico;11;3;101388;0.293304478842
basico;11;3;101036;0.293304478842
basico;11;3;105368;0.293304478842
basico;11;3;101796;0.293304478842
basico;11;3;130988;0.293304478842
basico;11;3;142560;0.293304478842
basico;11;3;102492;0.293304478842
basico;11;3;99252;0.293304478842
basico;11;4;99804;0.640327455556
basico;11;4;98228;0.640327455556
basico;11;4;98356;0.640327455556
basico;11;4;101416;0.640327455556
basico;11;4;103340;0.640327455556
basico;11;4;98564;0.640327455556
basico;11;4;115888;0.640327455556
basico;11;4;106280;0.640327455556
basico;11;4;120940;0.640327455556
basico;11;4;100028;0.640327455556
basico;11;4;102248;0.640327455556
basico;11;5;99824;0.88115512543
basico;11;5;105492;0.88115512543
basico;11;5;99940;0.88115512543
basico;11;5;104832;0.88115512543
basico;11;5;101020;0.88115512543
basico;11;5;102904;0.88115512543
basico;11;5;100412;0.88115512543
basico;11;5;98932;0.88115512543
basico;11;5;99816;0.88115512543
basico;11;5;98232;0.88115512543
basico;11;5;102748;0.88115512543
basico;11;6;103240;0.298029652149
basico;11;6;104392;0.298029652149
basico;11;6;104816;0.298029652149
basico;11;6;104840;0.298029652149
basico;11;6;108736;0.298029652149
basico;11;6;102244;0.298029652149
basico;11;6;102348;0.298029652149
basico;11;6;102276;0.298029652149
basico;11;6;99340;0.298029652149
basico;11;6;103572;0.298029652149
basico;11;6;103116;0.298029652149
basico;11;7;;0.141333730196
basico;11;7;;0.141333730196
basico;11;7;;0.141333730196
basico;11;7;;0.141333730196
basico;11;7;;0.141333730196
basico;11;7;;0.141333730196
basico;11;7;;0.141333730196
basico;11;7;;0.141333730196
basico;11;7;;0.141333730196
basico;11;7;;0.141333730196
basico;11;7;;0.141333730196
basico;11;8;103628;0.598573948644
basico;11;8;103232;0.598573948644
basico;11;8;101836;0.598573948644
basico;11;8;104052;0.598573948644
basico;11;8;114164;0.598573948644
basico;11;8;101464;0.598573948644
basico;11;8;102960;0.598573948644
basico;11;8;104000;0.598573948644
basico;11;8;132040;0.598573948644
basico;11;8;105944;0.598573948644
basico;11;8;106024;0.598573948644
basico;11;9;101060;0.275629474638
basico;11;9;99440;0.275629474638
basico;11;9;102572;0.275629474638
basico;11;9;102696;0.275629474638
basico;11;9;100324;0.275629474638
basico;11;9;98044;0.275629474638
basico;11;9;98484;0.275629474638
basico;11;9;96660;0.275629474638
basico;11;9;137040;0.275629474638
basico;11;9;103148;0.275629474638
basico;11;9;99240;0.275629474638
basico;11;10;104744;0.933907557554
basico;11;10;101840;0.933907557554
basico;11;10;103244;0.933907557554
basico;11;10;101612;0.933907557554
basico;11;10;104012;0.933907557554
basico;11;10;107096;0.933907557554
basico;11;10;128480;0.933907557554
basico;11;10;108884;0.933907557554
basico;11;10;102460;0.933907557554
basico;11;10;101652;0.933907557554
basico;11;10;100872;0.933907557554
basico;11;11;102456;0.341279588294
basico;11;11;96292;0.341279588294
basico;11;11;100824;0.341279588294
basico;11;11;98088;0.341279588294
basico;11;11;99676;0.341279588294
basico;11;11;104780;0.341279588294
basico;11;11;100672;0.341279588294
basico;11;11;98656;0.341279588294
basico;11;11;101068;0.341279588294
basico;11;11;99352;0.341279588294
basico;11;11;100548;0.341279588294
basico;11;12;104832;0.684738081828
basico;11;12;102632;0.684738081828
basico;11;12;105408;0.684738081828
basico;11;12;105852;0.684738081828
basico;11;12;105804;0.684738081828
basico;11;12;104428;0.684738081828
basico;11;12;105212;0.684738081828
basico;11;12;104440;0.684738081828
basico;11;12;102684;0.684738081828
basico;11;12;107912;0.684738081828
basico;11;12;101160;0.684738081828
basico;11;13;106052;0.663570389391
basico;11;13;102420;0.663570389391
basico;11;13;103612;0.663570389391
basico;11;13;124528;0.663570389391
basico;11;13;102868;0.663570389391
basico;11;13;104884;0.663570389391
basico;11;13;99548;0.663570389391
basico;11;13;102912;0.663570389391
basico;11;13;108064;0.663570389391
basico;11;13;101040;0.663570389391
basico;11;13;98624;0.663570389391
basico;11;14;101808;0.277658492832
basico;11;14;134512;0.277658492832
basico;11;14;102892;0.277658492832
basico;11;14;100280;0.277658492832
basico;11;14;134364;0.277658492832
basico;11;14;101052;0.277658492832
basico;11;14;98960;0.277658492832
basico;11;14;99884;0.277658492832
basico;11;14;99932;0.277658492832
basico;11;14;102640;0.277658492832
basico;11;14;99952;0.277658492832
basico;11;15;104300;0.729261868149
basico;11;15;105212;0.729261868149
basico;11;15;104336;0.729261868149
basico;11;15;106328;0.729261868149
basico;11;15;118036;0.729261868149
basico;11;15;103472;0.729261868149
basico;11;15;101180;0.729261868149
basico;11;15;98864;0.729261868149
basico;11;15;105780;0.729261868149
basico;11;15;109040;0.729261868149
basico;11;15;103124;0.729261868149
basico;11;16;;0.124020278913
basico;11;16;;0.124020278913
basico;11;16;;0.124020278913
basico;11;16;;0.124020278913
basico;11;16;;0.124020278913
basico;11;16;;0.124020278913
basico;11;16;;0.124020278913
