clients,factories,routes,nanoseconds
34,33,2211,596486
34,33,2211,503718
34,33,2211,519115
34,33,2211,491058
34,33,2211,488696
34,33,2211,493178
34,33,2211,491651
34,33,2211,493550
34,33,2211,498246
34,33,2211,502879
34,33,2211,491822
34,33,2211,491250
34,33,2211,589059
34,33,2211,502300
34,33,2211,564287
34,33,2211,495483
34,33,2211,488229
34,33,2211,491147
34,33,2211,487693
34,33,2211,490104
34,33,2211,485617
34,33,2211,726235
34,33,2211,685203
34,33,2211,746017
35,34,2346,738301
35,34,2346,641359
35,34,2346,528826
35,34,2346,523326
35,34,2346,525721
35,34,2346,522222
35,34,2346,525419
35,34,2346,538495
35,34,2346,525345
35,34,2346,522918
35,34,2346,521519
35,34,2346,986904
35,34,2346,548384
35,34,2346,528992
35,34,2346,525454
35,34,2346,531460
35,34,2346,517401
35,34,2346,521965
35,34,2346,519829
35,34,2346,519317
35,34,2346,713419
35,34,2346,703115
35,34,2346,530259
35,34,2346,722506
35,34,2346,693288
35,34,2346,772694
35,34,2346,698442
35,34,2346,733332
35,34,2346,755333
35,34,2346,740140
35,34,2346,728788
35,34,2346,716762
35,34,2346,644170
35,34,2346,525413
35,34,2346,528638
35,34,2346,548798
35,34,2346,588296
35,34,2346,519393
35,34,2346,522966
35,34,2346,943824
35,34,2346,525550
35,34,2346,521782
35,34,2346,527176
35,34,2346,521379
35,34,2346,522449
35,34,2346,529330
35,34,2346,529292
35,34,2346,741440
35,34,2346,1.46172e+06
35,34,2346,798691
35,34,2346,753611
35,34,2346,909555
35,34,2346,743040
35,34,2346,799387
35,34,2346,941800
35,34,2346,749993
35,34,2346,5.31217e+06
35,34,2346,1.09376e+06
35,34,2346,841811
35,34,2346,738930
35,34,2346,753300
35,34,2346,703221
35,34,2346,536357
35,34,2346,544364
35,34,2346,747137
35,34,2346,729640
35,34,2346,737094
35,34,2346,767088
35,34,2346,1.6355e+06
35,34,2346,775872
35,34,2346,918487
35,34,2346,707480
35,34,2346,745345
35,34,2346,766669
35,34,2346,722712
35,34,2346,630142
35,34,2346,525475
35,34,2346,525664
35,34,2346,530783
35,34,2346,863320
35,34,2346,835704
35,34,2346,736583
35,34,2346,582011
35,34,2346,585813
35,34,2346,742501
35,34,2346,720277
35,34,2346,735105
35,34,2346,733219
35,34,2346,725060
35,34,2346,714376
35,34,2346,731107
35,34,2346,734387
35,34,2346,722160
35,34,2346,710817
35,34,2346,523266
35,34,2346,527157
35,34,2346,518421
35,34,2346,518959
35,34,2346,539587
35,34,2346,571210
36,35,2485,768068
36,35,2485,836530
36,35,2485,827808
36,35,2485,562558
36,35,2485,749677
36,35,2485,613762
36,35,2485,557414
36,35,2485,584392
36,35,2485,559810
36,35,2485,554629
36,35,2485,561441
36,35,2485,566827
36,35,2485,580676
36,35,2485,561977
36,35,2485,560981
36,35,2485,556146
36,35,2485,553323
36,35,2485,564265
36,35,2485,558940
36,35,2485,559057
36,35,2485,626715
36,35,2485,555799
36,35,2485,569322
36,35,2485,554238
36,35,2485,558384
36,35,2485,567027
36,35,2485,567802
36,35,2485,557341
36,35,2485,975696
36,35,2485,560442
36,35,2485,555169
36,35,2485,562588
36,35,2485,576266
36,35,2485,556042
36,35,2485,551149
36,35,2485,557895
36,35,2485,595832
36,35,2485,548517
36,35,2485,552999
36,35,2485,551468
36,35,2485,555244
36,35,2485,562635
36,35,2485,613744
36,35,2485,560138
36,35,2485,556310
36,35,2485,553699
36,35,2485,642804
36,35,2485,711366
36,35,2485,557713
36,35,2485,554487
36,35,2485,553276
36,35,2485,551172
36,35,2485,555300
36,35,2485,556785
36,35,2485,561448
36,35,2485,557953
36,35,2485,552625
36,35,2485,558037
36,35,2485,555833
36,35,2485,552135
36,35,2485,558067
36,35,2485,556183
36,35,2485,551194
36,35,2485,584717
36,35,2485,558770
36,35,2485,556651
36,35,2485,557271
36,35,2485,556480
36,35,2485,785192
36,35,2485,919418
36,35,2485,562918
36,35,2485,553398
36,35,2485,554060
36,35,2485,555516
36,35,2485,556788
36,35,2485,551891
36,35,2485,618007
36,35,2485,1.00346e+06
36,35,2485,1.07548e+06
36,35,2485,1.03292e+06
36,35,2485,641005
36,35,2485,642017
36,35,2485,644465
36,35,2485,644885
36,35,2485,672756
36,35,2485,641175
36,35,2485,642285
36,35,2485,847049
36,35,2485,808081
36,35,2485,601676
36,35,2485,593154
36,35,2485,593150
36,35,2485,574756
36,35,2485,552938
36,35,2485,582429
36,35,2485,837784
36,35,2485,1.07939e+06
36,35,2485,1.08418e+06
36,35,2485,639406
36,35,2485,637129
37,36,2628,701136
37,36,2628,681954
37,36,2628,676704
37,36,2628,717226
37,36,2628,694805
37,36,2628,664051
37,36,2628,870824
37,36,2628,938897
37,36,2628,634286
37,36,2628,679176
37,36,2628,585972
37,36,2628,590237
37,36,2628,591082
37,36,2628,589567
37,36,2628,607761
37,36,2628,593373
37,36,2628,636504
37,36,2628,594695
37,36,2628,590859
37,36,2628,589117
37,36,2628,628026
37,36,2628,625769
37,36,2628,600620
37,36,2628,586785
37,36,2628,587476
37,36,2628,587556
37,36,2628,685499
37,36,2628,871038
37,36,2628,586339
37,36,2628,595205
37,36,2628,591334
37,36,2628,595150
37,36,2628,592386
37,36,2628,590479
37,36,2628,590249
37,36,2628,591213
37,36,2628,587332
37,36,2628,687761
37,36,2628,595831
37,36,2628,592209
37,36,2628,589334
37,36,2628,594844
37,36,2628,590095
37,36,2628,631551
37,36,2628,591179
37,36,2628,589642
37,36,2628,637312
37,36,2628,592503
37,36,2628,799477
37,36,2628,942344
37,36,2628,611976
37,36,2628,589784
37,36,2628,593653
37,36,2628,587819
37,36,2628,589950
37,36,2628,593119
37,36,2628,592063
37,36,2628,594867
37,36,2628,589782
37,36,2628,614642
37,36,2628,591073
37,36,2628,591613
37,36,2628,587930
37,36,2628,587621
37,36,2628,590532
37,36,2628,589463
37,36,2628,588130
37,36,2628,589100
37,36,2628,590186
37,36,2628,630892
37,36,2628,594167
37,36,2628,592162
37,36,2628,585754
37,36,2628,597318
37,36,2628,588767
37,36,2628,596890
37,36,2628,593279
37,36,2628,583311
37,36,2628,592596
37,36,2628,591478
37,36,2628,713294
37,36,2628,592639
37,36,2628,598361
37,36,2628,599983
37,36,2628,588787
37,36,2628,593586
37,36,2628,586950
37,36,2628,588819
37,36,2628,593047
37,36,2628,593137
37,36,2628,585909
37,36,2628,769761
37,36,2628,833924
37,36,2628,590905
37,36,2628,589585
37,36,2628,632880
37,36,2628,603442
37,36,2628,592039
37,36,2628,590123
37,36,2628,588797
38,37,2775,630201
38,37,2775,626744
38,37,2775,624539
38,37,2775,623865
38,37,2775,627665
38,37,2775,627890
38,37,2775,625634
38,37,2775,622756
38,37,2775,627644
38,37,2775,623931
38,37,2775,652409
38,37,2775,620677
38,37,2775,902701
38,37,2775,712747
38,37,2775,628581
38,37,2775,627738
38,37,2775,624401
38,37,2775,624388
38,37,2775,622011
38,37,2775,620348
38,37,2775,627182
38,37,2775,628723
38,37,2775,626340
38,37,2775,625927
38,37,2775,631060
38,37,2775,623992
38,37,2775,687314
38,37,2775,1.28868e+06
38,37,2775,1.22263e+06
38,37,2775,1.14591e+06
38,37,2775,964804
38,37,2775,722827
38,37,2775,711531
38,37,2775,723308
38,37,2775,784835
38,37,2775,722292
38,37,2775,717169
38,37,2775,690827
38,37,2775,668206
38,37,2775,673519
38,37,2775,671269
38,37,2775,667493
38,37,2775,625718
38,37,2775,628114
38,37,2775,1.18864e+06
38,37,2775,1.1959e+06
38,37,2775,1.30774e+06
38,37,2775,1.0653e+06
38,37,2775,948358
38,37,2775,897196
38,37,2775,1.09463e+06
38,37,2775,932640
38,37,2775,1.07373e+06
38,37,2775,2.29532e+06
38,37,2775,1.07316e+06
38,37,2775,1.19551e+06
38,37,2775,647987
38,37,2775,703430
38,37,2775,662812
38,37,2775,633070
38,37,2775,709029
38,37,2775,629227
38,37,2775,638323
38,37,2775,626094
38,37,2775,639649
38,37,2775,632831
38,37,2775,632492
38,37,2775,627211
38,37,2775,624017
38,37,2775,633436
38,37,2775,620204
38,37,2775,628334
38,37,2775,628301
38,37,2775,719626
38,37,2775,627629
38,37,2775,667930
38,37,2775,861635
38,37,2775,691247
38,37,2775,652664
38,37,2775,627779
38,37,2775,626911
38,37,2775,618121
38,37,2775,629696
38,37,2775,643231
38,37,2775,624184
38,37,2775,635220
38,37,2775,628721
38,37,2775,629460
38,37,2775,631395
38,37,2775,770593
38,37,2775,630398
38,37,2775,751690
38,37,2775,630403
38,37,2775,650193
38,37,2775,689708
38,37,2775,879592
38,37,2775,694993
38,37,2775,632007
38,37,2775,623500
38,37,2775,630457
39,38,2926,671269
39,38,2926,666038
39,38,2926,666740
39,38,2926,665606
39,38,2926,827302
39,38,2926,668101
39,38,2926,660596
39,38,2926,661651
39,38,2926,670735
39,38,2926,661224
39,38,2926,659052
39,38,2926,664913
39,38,2926,674247
39,38,2926,841072
39,38,2926,938842
39,38,2926,690769
39,38,2926,665008
39,38,2926,659709
39,38,2926,661975
39,38,2926,669482
39,38,2926,662138
39,38,2926,662421
39,38,2926,658062
39,38,2926,664168
39,38,2926,663260
39,38,2926,660691
39,38,2926,660687
39,38,2926,664317
39,38,2926,663504
39,38,2926,666102
39,38,2926,659342
39,38,2926,1.38506e+06
39,38,2926,1.00819e+06
39,38,2926,881025
39,38,2926,829132
39,38,2926,664937
39,38,2926,665254
39,38,2926,716268
39,38,2926,670994
39,38,2926,664463
39,38,2926,670750
39,38,2926,661518
39,38,2926,661196
39,38,2926,662885
39,38,2926,665910
39,38,2926,659752
39,38,2926,664686
39,38,2926,668069
39,38,2926,669960
39,38,2926,741225
39,38,2926,663714
39,38,2926,1.12156e+06
39,38,2926,932661
39,38,2926,782712
39,38,2926,754153
39,38,2926,748464
39,38,2926,755544
39,38,2926,761680
39,38,2926,726588
39,38,2926,701346
39,38,2926,731080
39,38,2926,711144
39,38,2926,706506
39,38,2926,662737
39,38,2926,664091
39,38,2926,670806
39,38,2926,660048
39,38,2926,666217
39,38,2926,733272
39,38,2926,1.00091e+06
39,38,2926,709540
39,38,2926,666208
39,38,2926,697678
39,38,2926,667848
39,38,2926,665904
39,38,2926,661477
39,38,2926,662984
39,38,2926,661015
39,38,2926,656358
39,38,2926,665553
39,38,2926,714633
39,38,2926,693011
39,38,2926,676396
39,38,2926,665984
39,38,2926,661379
39,38,2926,662525
39,38,2926,667015
39,38,2926,712863
39,38,2926,665819
39,38,2926,756868
39,38,2926,662305
39,38,2926,666478
39,38,2926,664625
39,38,2926,660252
39,38,2926,661312
39,38,2926,661182
39,38,2926,666235
39,38,2926,659568
39,38,2926,662900
39,38,2926,666769
40,39,3081,716386
40,39,3081,707676
40,39,3081,692928
40,39,3081,820128
40,39,3081,703441
40,39,3081,701639
40,39,3081,906646
40,39,3081,1.03134e+06
40,39,3081,705143
40,39,3081,702215
40,39,3081,707364
40,39,3081,699097
40,39,3081,706577
40,39,3081,698694
40,39,3081,703711
40,39,3081,705127
40,39,3081,700219
40,39,3081,702361
40,39,3081,700177
40,39,3081,704445
40,39,3081,696105
40,39,3081,695936
40,39,3081,695318
40,39,3081,706093
40,39,3081,786308
40,39,3081,1.09656e+06
40,39,3081,724740
40,39,3081,708301
40,39,3081,714956
40,39,3081,706181
40,39,3081,702776
40,39,3081,700614
40,39,3081,908022
40,39,3081,795574
40,39,3081,746398
40,39,3081,748126
40,39,3081,743032
40,39,3081,761427
40,39,3081,726838
40,39,3081,711809
40,39,3081,696085
40,39,3081,700935
40,39,3081,918592
40,39,3081,701260
40,39,3081,705065
40,39,3081,703914
40,39,3081,701443
40,39,3081,749272
40,39,3081,701540
40,39,3081,762860
40,39,3081,698684
40,39,3081,703643
40,39,3081,702392
40,39,3081,788187
40,39,3081,743352
40,39,3081,745860
40,39,3081,820753
40,39,3081,716448
40,39,3081,702496
40,39,3081,720234
40,39,3081,960982
40,39,3081,799462
40,39,3081,697988
40,39,3081,698324
40,39,3081,707440
40,39,3081,703922
40,39,3081,708090
40,39,3081,704604
40,39,3081,703383
40,39,3081,695867
40,39,3081,704675
40,39,3081,697287
40,39,3081,698527
40,39,3081,705137
40,39,3081,699933
40,39,3081,704239
40,39,3081,700964
40,39,3081,699409
40,39,3081,698354
40,39,3081,764748
40,39,3081,707062
40,39,3081,694913
40,39,3081,718498
40,39,3081,703845
40,39,3081,701516
40,39,3081,698020
40,39,3081,699122
40,39,3081,703476
40,39,3081,698035
40,39,3081,704362
40,39,3081,703318
40,39,3081,704998
40,39,3081,701635
40,39,3081,715442
40,39,3081,696952
40,39,3081,701417
40,39,3081,858657
40,39,3081,711587
40,39,3081,1.14946e+06
40,39,3081,706578
41,40,3240,752072
41,40,3240,735804
41,40,3240,732726
41,40,3240,741728
41,40,3240,784953
41,40,3240,751471
41,40,3240,852215
41,40,3240,860912
41,40,3240,1.58218e+06
41,40,3240,1.14492e+06
41,40,3240,1.89778e+06
41,40,3240,1.60542e+06
41,40,3240,767994
41,40,3240,744414
41,40,3240,761072
41,40,3240,854921
41,40,3240,879798
41,40,3240,1.17613e+06
41,40,3240,909453
41,40,3240,916120
41,40,3240,782691
41,40,3240,2.16891e+06
41,40,3240,758253
41,40,3240,745191
41,40,3240,754415
41,40,3240,908895
41,40,3240,775419
41,40,3240,764600
41,40,3240,793195
41,40,3240,784256
41,40,3240,757232
41,40,3240,742513
41,40,3240,968683
41,40,3240,1.20505e+06
41,40,3240,887003
41,40,3240,743643
41,40,3240,797165
41,40,3240,738918
41,40,3240,765671
41,40,3240,750277
41,40,3240,740083
41,40,3240,736902
41,40,3240,1.10740e+06
41,40,3240,986530
41,40,3240,881407
41,40,3240,856113
41,40,3240,848278
41,40,3240,1.19028e+06
41,40,3240,1.04839e+06
41,40,3240,791858
41,40,3240,793883
41,40,3240,841024
41,40,3240,800398
41,40,3240,841106
41,40,3240,748840
41,40,3240,739788
41,40,3240,743769
41,40,3240,742814
41,40,3240,803525
41,40,3240,739215
41,40,3240,782040
41,40,3240,767535
41,40,3240,745653
41,40,3240,926564
41,40,3240,971112
41,40,3240,741402
41,40,3240,751716
41,40,3240,737771
41,40,3240,780220
41,40,3240,739843
41,40,3240,744049
41,40,3240,732087
41,40,3240,738266
41,40,3240,738785
41,40,3240,737531
41,40,3240,737041
41,40,3240,771135
41,40,3240,742563
41,40,3240,735212
41,40,3240,779963
41,40,3240,740630
41,40,3240,786311
41,40,3240,745537
41,40,3240,736650
41,40,3240,740167
41,40,3240,749841
41,40,3240,746053
41,40,3240,737588
41,40,3240,743789
41,40,3240,753787
41,40,3240,743308
41,40,3240,798083
41,40,3240,741563
41,40,3240,742617
41,40,3240,743224
41,40,3240,815370
41,40,3240,752512
41,40,3240,736469
41,40,3240,744506
41,40,3240,1.06752e+06
42,41,3403,988117
42,41,3403,785909
42,41,3403,785982
42,41,3403,783509
42,41,3403,778512
42,41,3403,784026
42,41,3403,862672
42,41,3403,780405
42,41,3403,914665
42,41,3403,789921
42,41,3403,783435
42,41,3403,781607
42,41,3403,790419
42,41,3403,783580
42,41,3403,820893
42,41,3403,865750
42,41,3403,973860
42,41,3403,789464
42,41,3403,781330
42,41,3403,780152
42,41,3403,772033
42,41,3403,778932
42,41,3403,778351
42,41,3403,779992
42,41,3403,785796
42,41,3403,773002
42,41,3403,779205
42,41,3403,787404
42,41,3403,826570
42,41,3403,783360
42,41,3403,834047
42,41,3403,1.03564e+06
42,41,3403,845390
42,41,3403,783709
42,41,3403,777718
42,41,3403,779687
42,41,3403,777281
42,41,3403,779768
42,41,3403,777016
42,41,3403,786545
42,41,3403,783357
42,41,3403,783321
42,41,3403,781700
42,41,3403,776405
42,41,3403,781393
42,41,3403,855388
42,41,3403,780665
42,41,3403,876217
42,41,3403,1.02186e+06
42,41,3403,783032
42,41,3403,787766
42,41,3403,778749
42,41,3403,784648
42,41,3403,783384
42,41,3403,893204
42,41,3403,780906
42,41,3403,775863
42,41,3403,778502
42,41,3403,787825
42,41,3403,776322
42,41,3403,783899
42,41,3403,775609
42,41,3403,787923
42,41,3403,777890
42,41,3403,778479
42,41,3403,809209
42,41,3403,778150
42,41,3403,790217
42,41,3403,777716
42,41,3403,780040
42,41,3403,779560
42,41,3403,782515
42,41,3403,781084
42,41,3403,828535
42,41,3403,784285
42,41,3403,781632
42,41,3403,776353
42,41,3403,847739
42,41,3403,784583
42,41,3403,784122
42,41,3403,778255
42,41,3403,814493
42,41,3403,823720
42,41,3403,783971
42,41,3403,790373
42,41,3403,776253
42,41,3403,777704
42,41,3403,786092
42,41,3403,780662
42,41,3403,780348
42,41,3403,776430
42,41,3403,779953
42,41,3403,787909
42,41,3403,781711
42,41,3403,782625
42,41,3403,776919
42,41,3403,783670
42,41,3403,788819
42,41,3403,950190
42,41,3403,1.00603e+06
43,42,3570,866971
43,42,3570,883997
43,42,3570,861500
43,42,3570,819644
43,42,3570,821445
43,42,3570,836130
43,42,3570,821952
43,42,3570,860975
43,42,3570,831981
43,42,3570,818404
43,42,3570,822885
43,42,3570,817741
43,42,3570,821525
43,42,3570,830232
43,42,3570,979443
43,42,3570,961938
43,42,3570,825638
43,42,3570,827945
43,42,3570,827190
43,42,3570,821842
43,42,3570,841864
43,42,3570,827497
43,42,3570,929076
43,42,3570,954411
43,42,3570,897655
43,42,3570,911915
43,42,3570,880413
43,42,3570,886546
43,42,3570,952910
43,42,3570,1.00916e+06
43,42,3570,832130
43,42,3570,851991
43,42,3570,834126
43,42,3570,822318
43,42,3570,821372
43,42,3570,816801
43,42,3570,817688
43,42,3570,827591
43,42,3570,831904
43,42,3570,826490
43,42,3570,831538
43,42,3570,819658
43,42,3570,824458
43,42,3570,825427
43,42,3570,1.04607e+06
43,42,3570,903192
43,42,3570,824151
43,42,3570,828456
43,42,3570,874438
43,42,3570,826040
43,42,3570,816913
43,42,3570,876556
43,42,3570,868252
43,42,3570,881216
43,42,3570,876602
43,42,3570,818158
43,42,3570,820273
43,42,3570,819467
43,42,3570,823910
43,42,3570,821888
43,42,3570,889847
43,42,3570,1.02108e+06
43,42,3570,829708
43,42,3570,822896
43,42,3570,841328
43,42,3570,962504
43,42,3570,823440
43,42,3570,828790
43,42,3570,821921
43,42,3570,835459
43,42,3570,816463
43,42,3570,818659
43,42,3570,819352
43,42,3570,820915
43,42,3570,823787
43,42,3570,827347
43,42,3570,1.20648e+06
43,42,3570,884108
43,42,3570,892591
43,42,3570,909554
43,42,3570,940024
43,42,3570,938880
43,42,3570,950044
43,42,3570,942978
43,42,3570,979727
43,42,3570,1.03052e+06
43,42,3570,1.03803e+06
43,42,3570,916221
43,42,3570,861003
43,42,3570,852802
43,42,3570,952782
43,42,3570,827401
43,42,3570,878069
43,42,3570,1.26933e+06
43,42,3570,1.49178e+06
43,42,3570,2.21858e+06
43,42,3570,1.22993e+06
43,42,3570,1.27998e+06
43,42,3570,1.06034e+06
43,42,3570,1.08754e+06
44,43,3741,1.19969e+06
44,43,3741,1.26801e+06
44,43,3741,1.27872e+06
44,43,3741,885067
44,43,3741,877322
44,43,3741,940123
44,43,3741,871022
44,43,3741,864955
44,43,3741,859699
44,43,3741,867959
44,43,3741,866367
44,43,3741,865597
44,43,3741,870507
44,43,3741,867051
44,43,3741,1.29978e+06
44,43,3741,993815
44,43,3741,942735
44,43,3741,933451
44,43,3741,925515
44,43,3741,861264
44,43,3741,1.05563e+06
44,43,3741,873306
44,43,3741,870153
44,43,3741,858816
44,43,3741,866491
44,43,3741,943708
44,43,3741,941585
44,43,3741,913670
44,43,3741,1.02784e+06
44,43,3741,1.34795e+06
44,43,3741,951110
44,43,3741,882920
44,43,3741,859281
44,43,3741,882495
44,43,3741,868749
44,43,3741,888139
44,43,3741,863977
44,43,3741,869009
44,43,3741,870761
44,43,3741,861102
44,43,3741,1.11173e+06
44,43,3741,911379
44,43,3741,868843
44,43,3741,869309
44,43,3741,897709
44,43,3741,861213
44,43,3741,871982
44,43,3741,865311
44,43,3741,865592
44,43,3741,853593
44,43,3741,870157
44,43,3741,952313
44,43,3741,871268
44,43,3741,881751
44,43,3741,863009
44,43,3741,863209
44,43,3741,859762
44,43,3741,1.1333e+06
44,43,3741,864603
44,43,3741,865359
44,43,3741,913113
44,43,3741,1.03503e+06
44,43,3741,990774
44,43,3741,997946
44,43,3741,991753
44,43,3741,1.03142e+06
44,43,3741,936690
44,43,3741,919116
44,43,3741,927820
44,43,3741,888994
44,43,3741,859592
44,43,3741,968460
44,43,3741,1.12869e+06
44,43,3741,870477
44,43,3741,873844
44,43,3741,872632
44,43,3741,865081
44,43,3741,857032
44,43,3741,862513
44,43,3741,861921
44,43,3741,864319
44,43,3741,1.00828e+06
44,43,3741,870240
44,43,3741,877430
44,43,3741,860140
44,43,3741,862649
44,43,3741,981731
44,43,3741,996069
44,43,3741,867641
44,43,3741,865397
44,43,3741,873999
44,43,3741,859814
44,43,3741,863244
44,43,3741,872813
44,43,3741,873340
44,43,3741,865287
44,43,3741,871141
44,43,3741,911474
44,43,3741,862942
44,43,3741,871942
45,44,3916,913442
45,44,3916,1.01525e+06
45,44,3916,1.2864e+06
45,44,3916,911330
45,44,3916,905309
45,44,3916,913147
45,44,3916,903508
45,44,3916,908049
45,44,3916,910914
45,44,3916,907571
45,44,3916,958924
45,44,3916,912420
45,44,3916,953543
45,44,3916,935073
45,44,3916,907654
45,44,3916,1.1961e+06
45,44,3916,1.09899e+06
45,44,3916,1.04393e+06
45,44,3916,1.04992e+06
45,44,3916,991235
45,44,3916,971240
45,44,3916,1.03568e+06
45,44,3916,952021
45,44,3916,910102
45,44,3916,907152
45,44,3916,910777
45,44,3916,910411
45,44,3916,1.00594e+06
45,44,3916,1.03498e+06
45,44,3916,1.10592e+06
45,44,3916,1.00558e+06
45,44,3916,972076
45,44,3916,911551
45,44,3916,912603
45,44,3916,904966
45,44,3916,900675
45,44,3916,914719
45,44,3916,912572
45,44,3916,908815
45,44,3916,909716
45,44,3916,904298
45,44,3916,932018
45,44,3916,909073
45,44,3916,1.03808e+06
45,44,3916,965322
45,44,3916,963293
45,44,3916,942554
45,44,3916,902225
45,44,3916,901303
45,44,3916,915190
45,44,3916,928688
45,44,3916,913285
45,44,3916,910204
45,44,3916,914170
45,44,3916,914109
45,44,3916,1.15362e+06
45,44,3916,1.83244e+06
45,44,3916,1.53775e+06
45,44,3916,2.01706e+06
45,44,3916,1.44981e+06
45,44,3916,1.57298e+06
45,44,3916,1.06251e+06
45,44,3916,923148
45,44,3916,919180
45,44,3916,1.07565e+06
45,44,3916,1.12141e+06
45,44,3916,1.28124e+06
45,44,3916,2.52092e+06
45,44,3916,1.23248e+06
45,44,3916,1.24515e+06
45,44,3916,1.55752e+06
45,44,3916,1.51311e+06
45,44,3916,1.23096e+06
45,44,3916,1.36768e+06
45,44,3916,2.16485e+06
45,44,3916,1.56132e+06
45,44,3916,1.13317e+06
45,44,3916,949667
45,44,3916,983396
45,44,3916,1.05215e+06
45,44,3916,928089
45,44,3916,910666
45,44,3916,1.07493e+06
45,44,3916,922007
45,44,3916,1.11023e+06
45,44,3916,1.22076e+06
45,44,3916,1.45744e+06
45,44,3916,1.08756e+06
45,44,3916,1.05677e+06
45,44,3916,910110
45,44,3916,908724
45,44,3916,935514
45,44,3916,907569
45,44,3916,907960
45,44,3916,916338
45,44,3916,908366
45,44,3916,908940
45,44,3916,915916
45,44,3916,915174
45,44,3916,1.66157e+06
46,45,4095,1.06347e+06
46,45,4095,1.04912e+06
46,45,4095,1.02319e+06
46,45,4095,957118
46,45,4095,1.11981e+06
46,45,4095,951697
46,45,4095,954523
46,45,4095,952862
46,45,4095,960436
46,45,4095,1.12021e+06
46,45,4095,1.02214e+06
46,45,4095,1.44299e+06
46,45,4095,1.10504e+06
46,45,4095,1.04898e+06
46,45,4095,1.01621e+06
46,45,4095,1.01861e+06
46,45,4095,988767
46,45,4095,953440
46,45,4095,945822
46,45,4095,956097
46,45,4095,950516
46,45,4095,955115
46,45,4095,1.07709e+06
46,45,4095,956176
46,45,4095,950315
46,45,4095,1.08199e+06
46,45,4095,1.02166e+06
46,45,4095,988949
46,45,4095,1.03011e+06
46,45,4095,1.01644e+06
46,45,4095,1.039e+06
46,45,4095,957800
46,45,4095,952153
46,45,4095,952636
46,45,4095,951005
46,45,4095,953953
46,45,4095,957573
46,45,4095,948103
46,45,4095,1.16173e+06
46,45,4095,994899
46,45,4095,958639
46,45,4095,1.02772e+06
46,45,4095,958716
46,45,4095,959246
46,45,4095,955062
46,45,4095,954942
46,45,4095,959045
46,45,4095,948685
46,45,4095,958819
46,45,4095,984117
46,45,4095,955889
46,45,4095,1.05132e+06
46,45,4095,1.09443e+06
46,45,4095,961818
46,45,4095,954968
46,45,4095,956158
46,45,4095,981845
46,45,4095,992157
46,45,4095,956029
46,45,4095,998231
46,45,4095,954007
46,45,4095,951046
46,45,4095,1.01848e+06
46,45,4095,972965
46,45,4095,1.09032e+06
46,45,4095,961434
46,45,4095,957421
46,45,4095,954364
46,45,4095,961734
46,45,4095,952752
46,45,4095,953131
46,45,4095,1.01866e+06
46,45,4095,949068
46,45,4095,990155
46,45,4095,959480
46,45,4095,948639
46,45,4095,957563
46,45,4095,957904
46,45,4095,962628
46,45,4095,1.11739e+06
46,45,4095,1.1192e+06
46,45,4095,948531
46,45,4095,950918
46,45,4095,959365
46,45,4095,954241
46,45,4095,975544
46,45,4095,964436
46,45,4095,980376
46,45,4095,951165
46,45,4095,956279
46,45,4095,948428
46,45,4095,949515
46,45,4095,989012
46,45,4095,1.87922e+06
46,45,4095,1.46394e+06
46,45,4095,1.1018e+06
46,45,4095,1.16275e+06
46,45,4095,1.10196e+06
46,45,4095,1.15572e+06
46,45,4095,1.04246e+06
47,46,4278,1.07553e+06
47,46,4278,1.10026e+06
47,46,4278,1.01491e+06
47,46,4278,1.04466e+06
47,46,4278,1.17295e+06
47,46,4278,998873
47,46,4278,998420
47,46,4278,989679
47,46,4278,1.00194e+06
47,46,4278,1.00568e+06
47,46,4278,1.01045e+06
47,46,4278,1.00204e+06
47,46,4278,1.00279e+06
47,46,4278,1.03788e+06
47,46,4278,1.09729e+06
47,46,4278,1.08582e+06
47,46,4278,1.27028e+06
47,46,4278,1.01942e+06
47,46,4278,998063
47,46,4278,1.00747e+06
47,46,4278,1.00839e+06
47,46,4278,1.00936e+06
47,46,4278,994935
47,46,4278,991639
47,46,4278,999485
47,46,4278,1.02695e+06
47,46,4278,1.00898e+06
47,46,4278,1.08478e+06
47,46,4278,1.01494e+06
47,46,4278,1.2046e+06
47,46,4278,1.07334e+06
47,46,4278,1.21371e+06
47,46,4278,1.00325e+06
47,46,4278,1.00011e+06
47,46,4278,998609
47,46,4278,999554
47,46,4278,997653
47,46,4278,995547
47,46,4278,1.03449e+06
47,46,4278,1.00796e+06
47,46,4278,1.0027e+06
47,46,4278,1.00438e+06
47,46,4278,1.22323e+06
47,46,4278,1.0052e+06
47,46,4278,1.00092e+06
47,46,4278,1.00455e+06
47,46,4278,1.00043e+06
47,46,4278,1.00275e+06
47,46,4278,993984
47,46,4278,1.06456e+06
47,46,4278,1.0004e+06
47,46,4278,996632
47,46,4278,1.07268e+06
47,46,4278,1.01328e+06
47,46,4278,1.05646e+06
47,46,4278,1.00119e+06
47,46,4278,1.02561e+06
47,46,4278,1.40076e+06
47,46,4278,1.71283e+06
47,46,4278,1.45068e+06
47,46,4278,1.62721e+06
47,46,4278,2.56891e+06
47,46,4278,3.96904e+06
47,46,4278,1.48851e+06
47,46,4278,1.47084e+06
47,46,4278,1.39708e+06
47,46,4278,1.39986e+06
47,46,4278,1.3861e+06
47,46,4278,1.32868e+06
47,46,4278,1.38703e+06
47,46,4278,1.42779e+06
47,46,4278,1.48967e+06
47,46,4278,1.54203e+06
